user id,user name,division id,division name,chat jabberId,state,Skill Name 1,Skill ID 1,Skill Name 2,Skill ID 2,Skill Name 3,Skill ID 3,skill_proficiency,skill_state,language_id,language_name,language_proficiency,language_state,avg_sentiment_score,avg_acw,adherence_duration,avg_silence,intents,isOnCall,wrapup_codes,adherence,avg_handle_time
4ee9161b-47ce-45b3-b825-31cd1dae4fe7,Charlie,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,6fb73751-9595-4f96-aa17-7993df7f63c3,active,Adaptability,66c09b6d-9937-4da4-a258-108289cd1328,,,,,2,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,3,active,0.04289226,0.391349354,998,24, interest,FALSE,184,21,6322
6c70fec4-e38e-4cb5-9e73-9847e8be2b2d,Charlie,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,b4b67ac2-ec86-4fd7-af8d-916aeaa3c5ce,active,Fraud Detection Awareness,72e06cb6-6c75-4866-b806-73521da153c3,Regulatory Compliance,c51c26ff-53fb-437d-aa39-dd577ab4cb51,,,1,inactive,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,2,inactive,0.251062532,0.819193235,63,77, activation,FALSE,165,93,5918
4b3acf14-706c-4a4b-88f8-ced2503e5d0c,Frank,ea274d82-0850-44f7-9850-bcdf4da66e38,Customer Service,44b2340a-e581-4df7-a9a4-d9bb97e97989,active,Basic Troubleshooting,012004fa-76ae-4153-a62f-1d9ef0deb70a,,,,,4,active,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,1,active,0.610526122,0.661535629,791,22, application,TRUE,199,1,4739
ffebd5fc-fdb1-4691-ba45-34ba931782b2,Frank,ea274d82-0850-44f7-9850-bcdf4da66e38,Customer Service,55535200-e05d-4130-88ea-3e223e03d0eb,inactive,Ticketing Tools,d2a4815e-78c4-4e82-a2e9-3ef8f96670ed,Product Knowledge,52bcd2eb-b5e4-4e99-ba79-76ca084d765f,,,3,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,1,active,0.23863269,0.898545766,550,12, password,TRUE,187,24,2248
70e14209-bf47-4b44-aada-6a6aafbec70f,Frank,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,c5483a7b-4cd9-4108-aba1-296909151515,inactive,Accent Neutralization,ee142782-3849-4d29-810c-b16f3bd1f69f,Core Banking Systems,3cfca235-f02f-4d6f-96dc-b7a88ca78450,,,4,inactive,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,2,inactive,0.065206186,0.690846186,786,61, loan,TRUE,162,29,9007
77248b8c-bbea-4343-8ee2-c7173e7a5895,Ivy,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,1261d7cc-eade-40f2-8479-392cea4d06a1,inactive,Empathy and Patience,f88bc346-c35b-4b5c-9d32-869f476cb7b7,Basic Troubleshooting,012004fa-76ae-4153-a62f-1d9ef0deb70a,Objection Handling,22882468-c4bf-4903-baa3-11f9c1873f99,2,active,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,1,active,0.598654158,0.937758435,354,37, card,TRUE,102,54,8080
93a69894-7ed1-4f1c-9ab5-09863c1262e5,Frank,ea274d82-0850-44f7-9850-bcdf4da66e38,Customer Service,23bca666-03d2-4386-b9df-e923ec34f450,inactive,Core Banking Systems,3cfca235-f02f-4d6f-96dc-b7a88ca78450,KYC Compliance,9a720d01-773b-40cc-934c-6bae29a85133,Transaction Dispute Resolution,4ff235db-b440-4a8d-a357-02d57ee88f3e,1,inactive,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,4,inactive,0.741250504,0.305977592,685,20, card,FALSE,191,48,9847
e0d83d2f-70cb-4359-a34f-6654249fb655,Hannah,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,9141b1c9-652a-442f-89a0-fa76742ea6d5,active,Digital Banking Platforms,021c1780-539e-4647-9982-a2ca45d3904d,Transaction Dispute Resolution,4ff235db-b440-4a8d-a357-02d57ee88f3e,,,2,inactive,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,3,active,0.502566472,0.010952233,230,53, reset,TRUE,164,45,6075
faff65e1-224b-4d2a-a1d3-0887742bd92b,Ivy,651e2f3f-b0db-4179-96a4-c5e9ce4821c0,Sales,63c41589-9e68-4125-ba12-d17f1adc6f22,active,Ticketing Tools,d2a4815e-78c4-4e82-a2e9-3ef8f96670ed,Data Entry and Accuracy,d2bfa5f7-976a-41e5-a5c6-40d5c15a0369,Persuasive Communication,f852d557-ccd0-4d09-9b3c-5ddf01bea3f8,4,active,5c254b0a-3a5b-43fc-b1da-37c86c3b0762,English,1,inactive,0.852238557,0.985688329,229,3, complaint,FALSE,102,45,9833
70e14209-bf47-4b44-aada-6a6aafbec70f,Frank,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,c5483a7b-4cd9-4108-aba1-296909151515,inactive,Empathy and Patience,f88bc346-c35b-4b5c-9d32-869f476cb7b7,,,,,4,inactive,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,2,inactive,0.376760279,0.723479366,517,62, address,TRUE,190,87,6019
4b3acf14-706c-4a4b-88f8-ced2503e5d0c,Frank,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,44b2340a-e581-4df7-a9a4-d9bb97e97989,active,Multitasking and Time Management,a2e9e850-ab12-494d-a5e4-06c8e896f762,Transaction Dispute Resolution,4ff235db-b440-4a8d-a357-02d57ee88f3e,Lead Qualification,eac96d11-49df-4c07-853e-2f71f92388c4,4,active,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,1,active,0.794717277,0.932310608,822,59, fraud,TRUE,152,18,4433
6c70fec4-e38e-4cb5-9e73-9847e8be2b2d,Charlie,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,b4b67ac2-ec86-4fd7-af8d-916aeaa3c5ce,active,Empathy and Patience,f88bc346-c35b-4b5c-9d32-869f476cb7b7,Persuasive Communication,f852d557-ccd0-4d09-9b3c-5ddf01bea3f8,AML Awareness,6d0ebd36-647a-439d-9595-f3ab30af1a03,1,inactive,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,2,inactive,0.975703279,0.768166693,236,34, complaint,TRUE,123,68,2369
887dbd4c-38b5-4b2a-9e80-ffa937c32d40,David,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,0710830c-fc81-4e26-a7d6-b67fb286a868,inactive,Accent Neutralization,ee142782-3849-4d29-810c-b16f3bd1f69f,Written Communication,4ce7ae10-1390-4a0b-a859-b0e1370e8e3b,Clear Articulation and Tone Modulation,837f78b7-2b6a-424e-89aa-2edc57b5760b,2,inactive,a7e765e5-8665-42c0-af4d-e5d3e52c9005,Chinese,2,inactive,0.388870414,0.73162424,942,23, EMI,FALSE,162,8,8448
4ee9161b-47ce-45b3-b825-31cd1dae4fe7,Charlie,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,6fb73751-9595-4f96-aa17-7993df7f63c3,active,KYC Compliance,9a720d01-773b-40cc-934c-6bae29a85133,Core Banking Products,4c1af383-ff18-4cda-ac27-135f5c023b0a,Data Entry and Accuracy,d2bfa5f7-976a-41e5-a5c6-40d5c15a0369,2,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,3,active,0.757303452,0.297766659,286,11, activation,TRUE,131,11,4426
2731574c-9cd2-432d-a0dc-9baf61665b8b,David,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,bdf837fa-8486-43c5-8d94-59970d8a5e30,inactive,Persuasive Communication,f852d557-ccd0-4d09-9b3c-5ddf01bea3f8,Call Control and De-escalation,67f4a137-3d10-4d45-babd-ad1d600971bf,,,5,inactive,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,5,active,0.827197442,0.007011799,257,67, fraud,FALSE,107,9,3623
9831bc2a-506c-4f71-a0d0-61a1a71e8306,Eva,ea274d82-0850-44f7-9850-bcdf4da66e38,Customer Service,a4fd101e-cd77-447d-abd7-15df34f03c0b,inactive,Basic Troubleshooting,012004fa-76ae-4153-a62f-1d9ef0deb70a,,,,,2,active,11851e8d-c81c-4416-9032-178bff664064,Spanish,5,active,0.091895662,0.576225265,30,103, complaint,TRUE,140,80,7051
8275b49f-ba92-4d1b-85f5-d605d5699065,David,ea274d82-0850-44f7-9850-bcdf4da66e38,Customer Service,2ca8b646-d70c-4943-acf5-8634be231d6e,inactive,Fraud Detection Awareness,72e06cb6-6c75-4866-b806-73521da153c3,Objection Handling,22882468-c4bf-4903-baa3-11f9c1873f99,,,3,active,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,2,active,0.806929531,0.950944404,145,55, activation,TRUE,128,60,7834
af615237-085d-4c37-a24c-b34b381464a7,Charlie,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,4d5c7fa3-82bf-40b7-96e8-4516fd8ad047,inactive,Core Banking Products,4c1af383-ff18-4cda-ac27-135f5c023b0a,Decision-Making Under Pressure,10dbb293-630d-4bf5-9eec-316d738f515b,Adaptability,66c09b6d-9937-4da4-a258-108289cd1328,1,active,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,3,active,0.990577391,0.121017155,698,112, lost,TRUE,198,98,4447
f5fdce3e-a3a8-48e9-813f-60e791d57927,Hannah,651e2f3f-b0db-4179-96a4-c5e9ce4821c0,Sales,7d2df1a9-89b1-4773-8d2d-898185d95c29,inactive,Verbal Fluency,df770cc6-7c33-4764-a469-b54f025d006d,,,,,1,inactive,5c254b0a-3a5b-43fc-b1da-37c86c3b0762,English,2,active,0.162402139,0.872567571,564,19, complaint,TRUE,189,10,7311
53ccf252-8420-497c-b30e-b610a5ba3b9a,Frank,ea274d82-0850-44f7-9850-bcdf4da66e38,Customer Service,4108498c-89b2-4b11-a7a1-ece8c6c2fcbb,inactive,Data Entry and Accuracy,d2bfa5f7-976a-41e5-a5c6-40d5c15a0369,Positive Attitude,a50ae9a2-9de7-467b-baf2-25a6b664d67d,Lead Qualification,eac96d11-49df-4c07-853e-2f71f92388c4,5,inactive,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,5,active,0.07694448,0.830912618,197,32, complaint,FALSE,164,64,4347
70e14209-bf47-4b44-aada-6a6aafbec70f,Frank,ea274d82-0850-44f7-9850-bcdf4da66e38,Customer Service,c5483a7b-4cd9-4108-aba1-296909151515,inactive,Core Banking Systems,3cfca235-f02f-4d6f-96dc-b7a88ca78450,,,,,4,inactive,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,2,inactive,0.689975311,0.484296955,906,111, payment,TRUE,165,25,4435
8393007d-c74e-4067-bb15-3f2ac6ee5e24,Charlie,651e2f3f-b0db-4179-96a4-c5e9ce4821c0,Sales,67c22ef3-d1a1-48b2-8b17-3f60aec6b9e2,inactive,Accent Neutralization,ee142782-3849-4d29-810c-b16f3bd1f69f,Call Control and De-escalation,67f4a137-3d10-4d45-babd-ad1d600971bf,,,3,active,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,4,inactive,0.350789042,0.807521058,874,1, card,TRUE,178,77,4490
9a447952-1d68-41e9-845a-d510c70257ab,David,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,4db9f16d-d068-4ace-8a88-41f8acff7a7d,inactive,Professional Etiquette,b4597ddd-773c-49e9-8d93-034184e1e065,,,,,4,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,4,active,0.112299223,0.514727803,922,119, application,TRUE,147,64,6425
0ced92a5-8b26-435d-8d9b-9cf71bd65060,Ivy,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,12d82b40-fc9d-47bd-b0f0-b1996d377d72,inactive,Accent Neutralization,ee142782-3849-4d29-810c-b16f3bd1f69f,Positive Attitude,a50ae9a2-9de7-467b-baf2-25a6b664d67d,,,5,active,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,4,active,0.051697976,0.156129465,653,110, lost,TRUE,190,16,6849
157d684b-adda-4005-bb5a-2ab2d281b3cc,Charlie,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,bc164b9a-92a6-4fbf-b064-6e68164ad0f5,active,Objection Handling,22882468-c4bf-4903-baa3-11f9c1873f99,,,,,4,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,4,active,0.757780622,0.398499437,904,62, activation,TRUE,148,59,9316
80012bc7-64fb-4bd4-8b3f-0e5fc624ba79,Alice,ea274d82-0850-44f7-9850-bcdf4da66e38,Customer Service,0f944916-57b8-4944-aada-4b9eabf02eba,inactive,Digital Banking Platforms,021c1780-539e-4647-9982-a2ca45d3904d,,,,,4,inactive,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,5,active,0.473631792,0.726939317,732,5, address,TRUE,113,4,3735
4f461643-aece-44ea-ac26-bfbe06c23fbc,Frank,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,4902da6c-af36-4a5c-b013-0bca79c412fc,active,Multitasking and Time Management,a2e9e850-ab12-494d-a5e4-06c8e896f762,Persuasive Communication,f852d557-ccd0-4d09-9b3c-5ddf01bea3f8,,,3,active,5c254b0a-3a5b-43fc-b1da-37c86c3b0762,English,2,active,0.247726413,0.838105516,92,11, limit,FALSE,108,25,7838
76d1fc38-5e1b-457f-bf42-d19e76f63d44,Charlie,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,14b77e97-d1c1-410b-9350-0469420080ff,inactive,Digital Banking Platforms,021c1780-539e-4647-9982-a2ca45d3904d,Root Cause Analysis,bb486f64-72a5-46af-a376-015f5cfd3ce2,Regulatory Compliance,c51c26ff-53fb-437d-aa39-dd577ab4cb51,5,active,11851e8d-c81c-4416-9032-178bff664064,Spanish,5,active,0.072176431,0.680275392,346,71,balance,TRUE,191,63,7913
f6b8095f-892b-4570-b5fa-2a3fedef82f5,David,651e2f3f-b0db-4179-96a4-c5e9ce4821c0,Sales,7248321a-41ab-4ccb-80bf-5b4b365fe58b,active,Active Listening,7ab5e376-ba62-4008-8d44-36547f960a73,Decision-Making Under Pressure,10dbb293-630d-4bf5-9eec-316d738f515b,Call Control and De-escalation,67f4a137-3d10-4d45-babd-ad1d600971bf,2,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,3,active,0.038164344,0.308085069,684,13, unblock,TRUE,184,83,7106
4d855138-b273-4a68-8d61-772441ff90c2,Eva,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,422f47c4-dca8-41bd-ada1-3a2be9c2b29d,inactive,Decision-Making Under Pressure,10dbb293-630d-4bf5-9eec-316d738f515b,Core Banking Products,4c1af383-ff18-4cda-ac27-135f5c023b0a,Professional Etiquette,b4597ddd-773c-49e9-8d93-034184e1e065,5,active,11851e8d-c81c-4416-9032-178bff664064,Spanish,5,active,0.189610382,0.854247224,608,108, loan,FALSE,190,45,7184
2731574c-9cd2-432d-a0dc-9baf61665b8b,David,651e2f3f-b0db-4179-96a4-c5e9ce4821c0,Sales,bdf837fa-8486-43c5-8d94-59970d8a5e30,inactive,AML Awareness,6d0ebd36-647a-439d-9595-f3ab30af1a03,Objection Handling,22882468-c4bf-4903-baa3-11f9c1873f99,Empathy and Patience,f88bc346-c35b-4b5c-9d32-869f476cb7b7,5,inactive,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,5,active,0.839533792,0.878757735,477,63, payment,TRUE,174,42,4424
9e6d78e9-02d3-4552-9002-c074fad09246,Eva,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,9aa848c1-4c7a-4af0-a493-9317cea241ae,active,Root Cause Analysis,bb486f64-72a5-46af-a376-015f5cfd3ce2,Call Control and De-escalation,67f4a137-3d10-4d45-babd-ad1d600971bf,,,1,active,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,3,inactive,0.937561488,0.307525834,61,93, cheque,TRUE,125,22,4314
35fd7729-ab27-4d97-a443-3a7633762b42,Bob,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,0c842b0e-cda6-4162-bd40-62f85efe4a86,active,Transaction Dispute Resolution,4ff235db-b440-4a8d-a357-02d57ee88f3e,,,,,3,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,3,inactive,0.705166311,0.673607488,826,54, refund,TRUE,191,25,6898
ffebd5fc-fdb1-4691-ba45-34ba931782b2,Frank,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,55535200-e05d-4130-88ea-3e223e03d0eb,inactive,Adaptability,66c09b6d-9937-4da4-a258-108289cd1328,,,,,3,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,1,active,0.675664229,0.57672985,943,67, unblock,FALSE,167,85,8410
8fe90c6e-9862-4830-97df-3a69566eeac3,Eva,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,416707d8-3a1f-4d24-95a8-ff477313cade,active,Ticketing Tools,d2a4815e-78c4-4e82-a2e9-3ef8f96670ed,,,,,1,active,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,3,inactive,0.832145828,0.429021479,570,83, block,TRUE,152,46,3292
70e14209-bf47-4b44-aada-6a6aafbec70f,Frank,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,c5483a7b-4cd9-4108-aba1-296909151515,inactive,Verbal Fluency,df770cc6-7c33-4764-a469-b54f025d006d,,,,,4,inactive,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,2,inactive,0.421319801,0.236554484,934,68, statement,FALSE,144,51,3252
93a69894-7ed1-4f1c-9ab5-09863c1262e5,Frank,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,23bca666-03d2-4386-b9df-e923ec34f450,inactive,Multitasking and Time Management,a2e9e850-ab12-494d-a5e4-06c8e896f762,Positive Attitude,a50ae9a2-9de7-467b-baf2-25a6b664d67d,Clear Articulation and Tone Modulation,837f78b7-2b6a-424e-89aa-2edc57b5760b,1,inactive,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,4,inactive,0.283893497,0.926398017,252,1, card,TRUE,109,18,5698
4f461643-aece-44ea-ac26-bfbe06c23fbc,Frank,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,4902da6c-af36-4a5c-b013-0bca79c412fc,active,Core Banking Systems,3cfca235-f02f-4d6f-96dc-b7a88ca78450,Adaptability,66c09b6d-9937-4da4-a258-108289cd1328,Data Entry and Accuracy,d2bfa5f7-976a-41e5-a5c6-40d5c15a0369,3,active,5c254b0a-3a5b-43fc-b1da-37c86c3b0762,English,2,active,0.456134196,0.346385298,990,85, card,TRUE,194,88,7897
e858a90a-f75e-4f8f-a976-2722798a92f0,Alice,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,eb0bc23e-a920-4078-bb2c-c6875c49ddc3,active,Active Listening,7ab5e376-ba62-4008-8d44-36547f960a73,Data Entry and Accuracy,d2bfa5f7-976a-41e5-a5c6-40d5c15a0369,,,5,active,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,1,active,0.512241249,0.623680948,940,63, cheque,TRUE,148,99,8194
a7fcf3bd-160c-49cc-b559-c116d0b23a82,Eva,651e2f3f-b0db-4179-96a4-c5e9ce4821c0,Sales,0ffa7f92-b952-46e6-b7bc-662c43984135,inactive,Data Entry and Accuracy,d2bfa5f7-976a-41e5-a5c6-40d5c15a0369,,,,,2,inactive,a7e765e5-8665-42c0-af4d-e5d3e52c9005,Chinese,2,active,0.917432632,0.529834452,95,99, EMI,FALSE,160,1,9023
faff65e1-224b-4d2a-a1d3-0887742bd92b,Ivy,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,63c41589-9e68-4125-ba12-d17f1adc6f22,active,Professional Etiquette,b4597ddd-773c-49e9-8d93-034184e1e065,Active Listening,7ab5e376-ba62-4008-8d44-36547f960a73,Data Entry and Accuracy,d2bfa5f7-976a-41e5-a5c6-40d5c15a0369,4,active,5c254b0a-3a5b-43fc-b1da-37c86c3b0762,English,1,inactive,0.579321643,0.606620068,282,70, statement,TRUE,115,97,8686
a36e6a01-893f-467d-9c11-cc67425e12e6,Charlie,651e2f3f-b0db-4179-96a4-c5e9ce4821c0,Sales,75a9c214-b431-4f6b-bf04-59bc47fa3361,active,Positive Attitude,a50ae9a2-9de7-467b-baf2-25a6b664d67d,Clear Articulation and Tone Modulation,837f78b7-2b6a-424e-89aa-2edc57b5760b,Adaptability,66c09b6d-9937-4da4-a258-108289cd1328,4,inactive,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,2,inactive,0.457666051,0.841886455,448,103, update,FALSE,107,38,5508
af615237-085d-4c37-a24c-b34b381464a7,Charlie,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,4d5c7fa3-82bf-40b7-96e8-4516fd8ad047,inactive,Accent Neutralization,ee142782-3849-4d29-810c-b16f3bd1f69f,Digital Banking Platforms,021c1780-539e-4647-9982-a2ca45d3904d,,,1,active,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,3,active,0.857676113,0.515911238,204,22, card,FALSE,105,57,8047
4b3acf14-706c-4a4b-88f8-ced2503e5d0c,Frank,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,44b2340a-e581-4df7-a9a4-d9bb97e97989,active,KYC Compliance,9a720d01-773b-40cc-934c-6bae29a85133,Positive Attitude,a50ae9a2-9de7-467b-baf2-25a6b664d67d,Decision-Making Under Pressure,10dbb293-630d-4bf5-9eec-316d738f515b,4,active,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,1,active,0.329980319,0.558732687,720,66, complaint,FALSE,136,96,9451
7678bda8-d427-42c3-8d7b-cef036bf626d,Alice,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,027ca613-4ad5-4df2-b6e7-30e0d7a561f5,inactive,KYC Compliance,9a720d01-773b-40cc-934c-6bae29a85133,Persuasive Communication,f852d557-ccd0-4d09-9b3c-5ddf01bea3f8,Objection Handling,22882468-c4bf-4903-baa3-11f9c1873f99,3,active,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,3,inactive,0.550675333,0.699988354,387,13, loan,FALSE,150,93,7149
81f087a3-a32b-4a7e-a59e-1ad162d10686,Ivy,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,b788146f-9062-47fe-a197-70286f6beecf,active,Core Banking Systems,3cfca235-f02f-4d6f-96dc-b7a88ca78450,Objection Handling,22882468-c4bf-4903-baa3-11f9c1873f99,Fraud Detection Awareness,72e06cb6-6c75-4866-b806-73521da153c3,1,active,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,4,inactive,0.812698817,0.999495966,776,40,balance,FALSE,186,39,3102
49555a77-c302-4b18-b6ed-5620461c083e,Hannah,0ac41dcd-7754-4732-8540-3de3de3af4f3,Fraud Detection,43221ffd-0215-4132-b68e-2d1eb11fddbe,inactive,KYC Compliance,9a720d01-773b-40cc-934c-6bae29a85133,,,,,3,active,11851e8d-c81c-4416-9032-178bff664064,Spanish,1,inactive,0.450662982,0.332767703,991,116, stolen,FALSE,163,100,9173
81db7d49-b1fe-4b7a-8f55-1e9f6fc982b0,Alice,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,c6f27c5c-4826-4ed5-b74e-653a642007be,inactive,AML Awareness,6d0ebd36-647a-439d-9595-f3ab30af1a03,Multitasking and Time Management,a2e9e850-ab12-494d-a5e4-06c8e896f762,,,4,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,3,inactive,0.402951275,0.464842894,39,42, unblock,FALSE,160,54,7296
9e6d78e9-02d3-4552-9002-c074fad09246,Eva,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,9aa848c1-4c7a-4af0-a493-9317cea241ae,active,Multitasking and Time Management,a2e9e850-ab12-494d-a5e4-06c8e896f762,Lead Qualification,eac96d11-49df-4c07-853e-2f71f92388c4,,,1,active,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,3,inactive,0.555778055,0.52347767,34,45, stolen,TRUE,178,27,4106
b4d6c106-c243-438b-8d96-1fa67f840916,Frank,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,b23b116d-ed8e-455c-a852-a68b1b98e3ea,active,Clear Articulation and Tone Modulation,837f78b7-2b6a-424e-89aa-2edc57b5760b,Professional Etiquette,b4597ddd-773c-49e9-8d93-034184e1e065,,,4,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,3,inactive,0.429369811,0.012215931,880,101, unblock,TRUE,177,10,9022
f1b2f981-eec3-4242-83a6-e89c0e605dd0,Bob,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,10ab35ef-a73b-4aa2-9854-f1c37c70354a,active,Ticketing Tools,d2a4815e-78c4-4e82-a2e9-3ef8f96670ed,Fraud Detection Awareness,72e06cb6-6c75-4866-b806-73521da153c3,Data Entry and Accuracy,d2bfa5f7-976a-41e5-a5c6-40d5c15a0369,3,inactive,5c254b0a-3a5b-43fc-b1da-37c86c3b0762,English,1,inactive,0.0151297,0.740710188,225,83, cheque,TRUE,112,7,2619
74793870-5f6b-47db-97a1-7402762ae2c8,Grace,651e2f3f-b0db-4179-96a4-c5e9ce4821c0,Sales,0a0a9762-985e-407c-8a72-1d664af182fc,inactive,Positive Attitude,a50ae9a2-9de7-467b-baf2-25a6b664d67d,Fraud Detection Awareness,72e06cb6-6c75-4866-b806-73521da153c3,,,1,inactive,11851e8d-c81c-4416-9032-178bff664064,Spanish,4,active,0.393907366,0.8860526,219,50, application,TRUE,136,20,9707
8393007d-c74e-4067-bb15-3f2ac6ee5e24,Charlie,651e2f3f-b0db-4179-96a4-c5e9ce4821c0,Sales,67c22ef3-d1a1-48b2-8b17-3f60aec6b9e2,inactive,Fraud Detection Awareness,72e06cb6-6c75-4866-b806-73521da153c3,Product Knowledge,52bcd2eb-b5e4-4e99-ba79-76ca084d765f,Objection Handling,22882468-c4bf-4903-baa3-11f9c1873f99,3,active,4b0ca291-c0aa-4890-83c1-bbd741f18c18,German,4,inactive,0.614667365,0.13047382,735,29, application,TRUE,153,34,3773
44b75a66-fad0-4770-a6e5-c64f08b66bb5,Hannah,651e2f3f-b0db-4179-96a4-c5e9ce4821c0,Sales,5beb30f8-963a-4ef4-87ed-74b51cd06cca,active,Ticketing Tools,d2a4815e-78c4-4e82-a2e9-3ef8f96670ed,Adaptability,66c09b6d-9937-4da4-a258-108289cd1328,,,3,active,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,1,inactive,0.011100456,0.934579602,565,14, limit,FALSE,188,25,8807
9e6d78e9-02d3-4552-9002-c074fad09246,Eva,236daabd-5c99-46c7-ada5-a50d3b27c6f0,Technical Support,9aa848c1-4c7a-4af0-a493-9317cea241ae,active,Adaptability,66c09b6d-9937-4da4-a258-108289cd1328,Digital Banking Platforms,021c1780-539e-4647-9982-a2ca45d3904d,Active Listening,7ab5e376-ba62-4008-8d44-36547f960a73,1,active,d961d658-9054-42fd-9bc3-80b5d4f269a0,French,3,inactive,0.048135478,0.709907643,115,57, deactivation,TRUE,174,2,4799
8e193bda-1ab4-4e35-a834-28c8b3c54c4a,Ivy,f3434ee7-79c4-4573-87c7-02257d6f2caf,Compliance,66b91214-9ac7-4141-b3f1-b4fa541dfc99,active,Basic Troubleshooting,012004fa-76ae-4153-a62f-1d9ef0deb70a,Fraud Detection Awareness,72e06cb6-6c75-4866-b806-73521da153c3,Decision-Making Under Pressure,10dbb293-630d-4bf5-9eec-316d738f515b,2,inactive,8eef96e7-9709-4597-bb47-8c272afdcf44,Japanese,1,active,0.79688575,0.932861381,522,61, deactivation,TRUE,159,24,9821
